id_restaurant,label,food_type,review
5289,baskin robbins,ice cream,2
5290,baskin robbins,ice cream,2
5291,baskin robbins,ice cream,1.8
5292,double rainbow,ice cream,4.2
5293,foster freeze,ice cream,2
5294,baskin robbins,ice cream,2
5295,blue chip cookies,ice cream,2
5296,browns valley yogurt espresso,ice cream,2
5297,foster freeze,ice cream,2
5298,honey treat yogurt shoppee,ice cream,2
5299,lite n sweet yogurt,ice cream,2
5300,napa dairy queen,ice cream,2
5301,swensen's ice cream,ice cream,2
5302,udder delights yogurt&coffee,ice cream,2
5303,baskin robbins,ice cream,2
5304,baskin robbins,ice cream,2
5305,baskin robbins,ice cream,2
5306,ben's daily freeze,ice cream,2
5307,cheri ice cream,ice cream,2
5308,chubby freezer,ice cream,2
5309,double rainbow,ice cream,2
5310,ice house,ice cream,2
5311,the ice house,ice cream,2
5312,loards ice cream & candies,ice cream,2.3
5313,pacifica ice creamery,ice cream,2
5314,baskin robbins,ice cream,2
5315,baskin robbins,ice cream,2
5316,gelato classico italian ice,ice cream,3
5317,peninsula fountain,ice cream,2.6
5318,rick's rather rich ice cream,ice cream,2.7
5319,baskin robbins,ice cream,2
5320,pinole foster freeze,ice cream,2
5321,baskin robbins,ice cream,2
5322,baskin robins ice cream 2354,ice cream,2
5323,moms donuts & ice cream,ice cream,2
5324,baskin robbins,ice cream,2
5325,baskin robbins,ice cream,2
5326,toby's cafe & ice cream,ice cream,2
5327,yogurt clouds,ice cream,2
5328,"sweet affair, a",ice cream,2
5329,baskin robbins,ice cream,2
5330,baskin robbins,ice cream,2
5331,baskin robbins,ice cream,2
5332,dairy belle freeze,ice cream,2
5333,dairy belle freeze,ice cream,2
5334,meadowlark dairy,ice cream,2
5335,sweet retreat,ice cream,2
5336,swensen's ice cream & food,ice cream,1.7
5337,baskin robbins,ice cream,2
5338,dairy queen,ice cream,2.3
5339,frios ice cream & coffee too,ice cream,3
5340,woodside fosters freeze,ice cream,2
5341,hall's ice-cream,ice cream,2
5342,baskin robbins,ice cream,2
5343,baskin robbins,ice cream,2
5344,baskin robbins,ice cream,1.7
5345,squire's ice cream,ice cream,2
5346,st. francis,ice cream,3
5347,baskin robbin's 31 flavors,ice cream,2
5348,baskin robbins,ice cream,2
5349,baskin robbins,ice cream,2
5350,baskin robbins,ice cream,2
5351,baskin robbins,ice cream,2
5352,baskin robbins,ice cream,2
5353,baskin robbins,ice cream,2
5354,baskin robbins,ice cream,2
5355,baskin robbins,ice cream,2
5356,baskin robbins,ice cream,2
5357,baskin robbins,ice cream,2
5358,baskin robbins,ice cream,2
5359,big scoop,ice cream,2
5360,dairy belle freeze,ice cream,2
5361,dairy belle freeze,ice cream,2
5362,foster freeze,ice cream,2
5363,foster freeze,ice cream,2
5364,fosters freeze,ice cream,2
5365,grand olde ice cream parlor,ice cream,2
5366,jose foster freeze,ice cream,2
5367,lanies donuts n ice cream &,ice cream,2
5368,loards ice cream store,ice cream,2
5369,lydon's ice cream,ice cream,3
5370,mello-m-gee ice cream parlor,ice cream,2
5371,san jose dairy queen,ice cream,2
5372,swensen's ice cream factory,ice cream,2
5373,swensens ice cream,ice cream,2
5374,swenson's ice cream factory,ice cream,2
5375,the fosters freeze,ice cream,2
5376,town & cntry ice cream yogurt,ice cream,2
5377,on the dot ice cream shoppe,ice cream,2
5378,dairy belle freeze,ice cream,2
5379,foster freeze,ice cream,2
5380,marina ice cream parlor,ice cream,2
5381,baskin robbins,ice cream,2
5382,baskin robbins,ice cream,2
5383,baskin robbins,ice cream,2
5384,double rainbow,ice cream,2
5385,swensen's ice cream parlor,ice cream,2
5386,baskin robbins,ice cream,2
5387,san pablo foster freeze,ice cream,2
5388,baskin robbins,ice cream,2
5389,foster's freeze,ice cream,2
5390,the country scoop,ice cream,2
5391,baskin robbins,ice cream,2
5392,dairy belle freeze,ice cream,2
5393,dairy belle freeze,ice cream,2
5394,real ice cream,ice cream,2.8
5395,time donuts & ice cream,ice cream,2
5396,donatello's gelato,ice cream,2
5397,foster freeze,ice cream,2
5398,fosters freeze,ice cream,2
5399,polar bear ice cream,ice cream,2
5400,baskin robbins,ice cream,2
5401,baskin robbins,ice cream,2
5402,haagen dazs ice cream shoppe,ice cream,2
5403,baskin robbins,ice cream,2
5404,casey's ice cream parlor,ice cream,2
5405,kimo's favor islnd food cake,ice cream,2
5406,baskin robbins,ice cream,2
5407,dairy belle,ice cream,2
5408,dairy belle freeze,ice cream,3
5409,newark swensen ice cream facto,ice cream,2
5410,the ice cream store,ice cream,2
5411,baskin robbins,ice cream,2
5412,baskin robbins,ice cream,2
5413,2001 flavors,ice cream,2
5414,baskin robbins,ice cream,2
5415,dairy queen,ice cream,2
5416,dairyland,ice cream,2
5417,fosters freeze,ice cream,2
5418,baskin robbins,ice cream,2
5419,foster's freeze,ice cream,2
5420,gourmet hut & ice cream,ice cream,2
5421,h & e  double rainbow ice cream,ice cream,2
5422,dairy queen,ice cream,2
5423,tiffanys ice cream oriental,ice cream,2
5424,cotati freeze,ice cream,2
5425,big chill yogurt & ice cream northgate plaza,ice cream,2
5426,ice cream & shoe,ice cream,2
5427,orcas killer ice cream,ice cream,2
5428,silbermann's ice cream,ice cream,2
5429,wholly cow ice cream,ice cream,2
5430,clo's ice creamery,ice cream,2
5431,d n y's ice cream,ice cream,2
5432,schwan's ice cream & frozen foods,ice cream,2
5433,fosters freeze of sebastopo,ice cream,2
5434,bud's ice cream & yogurt,ice cream,2.8
5435,paradise hamburgers & ice cream,ice cream,2
5436,ben & jerry's ice cream,ice cream,2
5437,gelato classico ice cream shop,ice cream,2.7
5438,halls ice cream,ice cream,2
5439,happy valley italian ice cream,ice cream,2
5440,honey bee ice cream,ice cream,2
5441,ice cream cafe the,ice cream,2
5442,joes ice cream,ice cream,2
5443,marco polo italin ice cream,ice cream,2
5444,mitchells ice cream,ice cream,3
5445,miyako old fashioned ice cream,ice cream,2
5446,breyer's ice cream,ice cream,2
5447,polly ann ice cream,ice cream,2
5448,rory's twisted scoop ice cream,ice cream,2
5449,rory's twisted scoop ice cream,ice cream,3
5450,t j pizza & ice cream parlor,ice cream,2
5451,thirty one flavors ice cream,ice cream,2
5452,uncle gaylord's ice cream cafe,ice cream,2
5453,yang photo & ice cream,ice cream,2
5454,haagen dazs ice cream shoppe,ice cream,2
5455,max scoop,ice cream,2
5456,stanford ice cream & yogurt,ice cream,2.7
5457,double rainbow,ice cream,3.8
5458,swensen's ice cream,ice cream,2
5459,sweet retreat ice cream parlor,ice cream,3
5460,india palace,indian,3.3
5461,sagar indian restaurant,indian,2.7
5462,ajanta,indian,3.8
5463,bombay cuisine,indian,2
5464,india pavilion,indian,2.7
5465,mother india restaurant,indian,2.8
5466,new delhi junction,indian,2.7
5467,pasand,indian,1.8
5468,raja indian cuisine,indian,3.2
5469,restoran rasa sayang,indian,2.2
5470,shilpa india restaurant,indian,2
5471,sujatha,indian,1.4
5472,taj express,indian,1.3
5473,dasa prakash,indian,3.8
5474,swagat indian cuisine,indian,3
5475,prince india restaurant,indian,2.5
5476,shan india cuisine,indian,2
5477,imperial tandoori restaurant,indian,2
5478,india mahal restaurant,indian,2.1
5479,sarovar indian causine,indian,2
5480,savera india restaurant & swee,indian,2
5481,taste of india,indian,2.6
5482,moonlight india cuisine,indian,3.2
5483,passage to india,indian,2.3
5484,mount everest fine indian cuis,indian,3
5485,swagat india cuisine,indian,3.1
5486,amber india restaurant,indian,3.3
5487,india cookhouse,indian,2.2
5488,mumtaj indian cusine,indian,2.7
5489,sue's indian cuisine,indian,3.3
5490,swagat indian cuisine,indian,3.5
5491,taj mahal indian cuisine,indian,3.1
5492,bombay wala indian cuisine,indian,2
5493,hawa mehal,indian,2
5494,royal india cuisine,indian,2
5495,sabina india cuisine,indian,2.7
5496,janta,indian,3.2
5497,shaikh's india foods,indian,2
5498,kababish indian cuisine,indian,2
5499,royal taj cuisine of india,indian,2
5500,khyber india,indian,2.8
5501,gaylord india restaurant,indian,2.8
5502,gaylord india restaurant,indian,2.6
5503,india house restaurant,indian,3
5504,maharani restaurant,indian,3.2
5505,mela indian restaurant,indian,2
5506,moghul india cuisine,indian,2
5507,new delhi restaurant,indian,2.3
5508,north india restaurant,indian,3.5
5509,pasand madras cuisine,indian,2.6
5510,scenic india restaurant,indian,2.3
5511,sir taj indian cuisine,indian,2
5512,the ganges,indian,3.4
5513,zante's,indian,2.4
5514,jewel of india,indian,2.7
5515,raj palace,indian,2
5516,sues indian cusine,indian,2.8
5517,taj palace,indian,2
5518,gandhi indian restaurant,indian,2.1
5519,royal taj,indian,2
5520,sanraj india cuisine,indian,1.7
5521,sanraj india cuisine,indian,1.7
5522,sarovar,indian,2.7
5523,shilpa south indian restaurant,indian,2.2
5524,sue's indian cusine,indian,2
5525,the empress of india,indian,3.5
5526,india joze,indian,3.3
5527,royal taj,indian,2.5
5528,avatar's,indian,3.7
5529,royal taj,indian,2
5530,pick n move indian restaurant,indian,3
5531,sarovar indian restaurant,indian,2.3
5532,sneha,indian,2.3
5533,taj india cuisine,indian,2.8
5534,cafe india,indian,2.3
5535,bombay oven,indian,2.6
5536,alka's indian gourmet,indian,2.5
5537,maharani restaurant,indian,2
5538,india palace restaurant,indian,2
5539,sizzling tandoor,indian,3.2
5540,taj mahal,indian,2.8
5541,sizzling tandoor,indian,2
5542,indian mela restaurant,indian,2
5543,indian oven restaurant,indian,2.7
5544,new delhi restaurant,indian,2
5545,vishal indian restaurant,indian,3
5546,meena's cuisine of india,indian,2.6
5547,little india,indian,2.7
5548,sargam indian cuisine,indian,4
5549,darbar indian restaurant,indian,2.8
5550,cafe bombay,indian,3.4
5551,passage to india,indian,2.8
5552,saysetha restaurant,indian,2.3
5553,kamal palace,indian,3
5554,rasoi,indian,3.4
5555,pakistan cuisine,indian,2.7
5556,star india,indian,2.7
5557,india palace,indian,2.7
5558,swarna,indian,2.7
5559,samrat,indian,2.8
5560,clay oven,indian,2.6
5561,shalimar indian resturant,indian,3.4
5562,sargam indian cuisine,indian,3
5563,cable car indian restaurant,indian,3.6
5564,indonesia restaurant,indonesian,3.2
5565,jakarta indonesian cuisine,indonesian,3.5
5566,java restaurant,indonesian,2.3
5567,indonesian kitchen restaurant,indonesian,2
5568,the rice table restaurant,indonesian,2.3
5569,world wraps,international,2.6
5570,zazoo's,international,2.3
5571,sunset restaurant,irish,2
5572,"nutty irishman, the",irish,2.3
5573,murphy's irish pub,irish,2
5574,blarney stone bar & restaurant,irish,2
5575,o'connell's,irish,2
5576,o'kane's,irish,2.7
5577,shenanigans,irish,2
5578,giovelli's,italian,2
5579,veneto cucina ristorante,italian,2
5580,iuliano,italian,2
5581,t castagnola pasta,italian,3
5582,caffe giovanni,italian,2.9
5583,fontina,italian,2
5584,ginos,italian,2
5585,panini,italian,3
5586,rivoli restaurant,italian,4
5587,salerno restaurant,italian,2.3
5588,trevino's,italian,2.7
5589,venezia,italian,2.8
5590,venezia,italian,3.5
5591,caffe bacio,italian,2
5592,ercolini's pasta bravo,italian,3
5593,kuletos trattoria,italian,2.9
5594,milanos italian kitchen,italian,2
5595,sam's italian sandwich,italian,2
5596,bosko's ristorante,italian,2.6
5597,wappo bar & bistro,italian,3
5598,al castello ristorante & pizzeria,italian,2.8
5599,di cicco's italian restaurant,italian,2.8
5600,giuseppe italian restaurant,italian,3
5601,love italian chickn pasta &,italian,2
5602,fiorella's,italian,2
5603,sbarro italian eatery,italian,2
5604,tony's cafe des artes,italian,2
5605,dino's restaurant,italian,2.3
5606,pasta paeddler,italian,2.7
5607,sazio ristorante italiano,italian,3.5
5608,ciao cafe,italian,2
5609,kathy's bistro,italian,2
5610,paisano restaurant,italian,1.7
5611,pasta primavera cafe,italian,3
5612,peppino's,italian,2
5613,florentine italian foods,italian,3.3
5614,fontana's,italian,3
5615,mondello ristorante italiano,italian,3.4
5616,sbarro,italian,2
5617,joe's of westlake,italian,2.2
5618,allegro restaurant,italian,3.1
5619,la scala,italian,2
5620,lotsa pasta,italian,2.8
5621,pastavino,italian,3.1
5622,the great impasta,italian,2
5623,bucci's,italian,3.8
5624,olive garden italian restaurant,italian,2
5625,pietro,italian,2
5626,mama capones,italian,2
5627,mama mia,italian,3.2
5628,florentine rstrnt & pasta mkt,italian,2.5
5629,ma's restaurant,italian,2.4
5630,otis scalise coffee shop alame,italian,2.7
5631,pasta presto,italian,2
5632,vincenza,italian,2.8
5633,joes ristorante italiano,italian,2.2
5634,pasta moon,italian,3.3
5635,banchero's italian dinners,italian,2.9
5636,la cocina restaurant,italian,2.3
5637,patissie francaise,italian,2
5638,rene j marcotte restaurant,italian,2
5639,the olive garden italian rest,italian,2.6
5640,the sicilian restaurant,italian,2
5641,confetti restaurant & pasta,italian,2
5642,flavio's pasta forum inc,italian,2.3
5643,papa charlie's italian dnr/piz,italian,2
5644,plaza bistro,italian,2.3
5645,spruzzo,italian,2.9
5646,gio's trattoria,italian,3.7
5647,american italian delicatessen,italian,2.6
5648,florentine restaurant,italian,2
5649,piccolo mondo,italian,3.2
5650,fish again & pasta too,italian,2
5651,"strings, the pasta place",italian,2
5652,valerianos ristorante,italian,3.6
5653,dimaggios restaurant,italian,2
5654,louie bertola's,italian,2.3
5655,strings pasta cafe,italian,2
5656,fontana's italian,italian,3
5657,florentine restaurant,italian,2.7
5658,gelato classic italian ice cre,italian,2
5659,palomino's,italian,2
5660,pighini's calif pasta,italian,2
5661,ruffino's,italian,2
5662,spaghetti western,italian,2
5663,villa romano restaurant,italian,2.7
5664,fellini o,italian,2.8
5665,bella napoli,italian,2
5666,big stuff pizza & pasta,italian,2
5667,ciao bambino/pronto expresso,italian,2
5668,francesco's,italian,2.8
5669,il fornaio,italian,2
5670,italian colors,italian,3.5
5671,italian house,italian,2
5672,little bistro,italian,2
5673,oliveto cafe & restaurant,italian,2.9
5674,pastino,italian,2.7
5675,spretto,italian,3.1
5676,the pasta shop,italian,2
5677,ti bacio restorante,italian,2.5
5678,via venero restaurant,italian,2
5679,vito's italian delicatessen,italian,2.7
5680,zza's trattoria,italian,2.8
5681,lanzone-alexander restaurant,italian,2.3
5682,pasta cuisine,italian,2.8
5683,viva italiano,italian,2.8
5684,babbo's,italian,2.6
5685,cafe pro bono,italian,3.6
5686,cenzo's,italian,2.8
5687,florentine italian foods,italian,2.6
5688,fontana's italian,italian,2
5689,formico's italian rest,italian,3.3
5690,il fornaio,italian,3.2
5691,il fornaio bakery,italian,3.2
5692,osteria,italian,3.4
5693,palermo rotisserie,italian,2.9
5694,cafe giostra,italian,2.5
5695,fino cucina italiana,italian,2.5
5696,luigis tavern,italian,2
5697,padrino's restaurant,italian,2
5698,delatorre's restaurant,italian,2.7
5699,maestro's,italian,3.2
5700,pasta villa cafe,italian,3
5701,strings the pasta place,italian,1.7
5702,strizzi's,italian,2.9
5703,florentine italian foods,italian,2.3
5704,natale's italian restaurant,italian,2
5705,pazzo,italian,3
5706,francisco's restaurant,italian,2
5707,prego's,italian,2
5708,salute ristorante at marina bay,italian,2.7
5709,buon gusto restaurant,italian,2.5
5710,papa joe's italian dinners,italian,1.7
5711,pasta moon,italian,2
5712,ristorante piacere,italian,3.2
5713,allegro ristorante italiano,italian,2.5
5714,amici's east coast pizzeria,italian,2.5
5715,angelo ristorante italiano,italian,2
5716,antipasti,italian,2.8
5717,basta pasta,italian,3.1
5718,bellavoce ristorante,italian,3.6
5719,benvenuti pizzeria & italian restaurant,italian,2.3
5720,benvenuti pizzeria & italian restaurant,italian,2.3
5721,bocce cafe-italian restaurant,italian,2.6
5722,bonta,italian,2.5
5723,buca giovanni,italian,3.5
5724,buona sera,italian,2
5725,caesar's italian restaurant,italian,2.3
5726,cafe' rocco,italian,2.8
5727,cafe moka,italian,2
5728,cafe tiramisu',italian,3
5729,caffe barberini ristorante & pizzeria,italian,2
5730,caffe cozzolino,italian,2.3
5731,caffe freddy's,italian,2.3
5732,caffe sport,italian,3.9
5733,calzone's pizza cucina,italian,3.4
5734,capp's corner,italian,3.1
5735,ciao northern italian ristorante,italian,3.1
5736,dame,italian,3.2
5737,dante's italian seafood restaurant,italian,3.1
5738,diamond pizza restaurant,italian,2
5739,digrande italian & seafood cuisine,italian,1.7
5740,e'angelo italian restaurant,italian,2.8
5741,ernesto's pizza restaurant,italian,2.5
5742,fior d'italia restaurant,italian,2.9
5743,firenze by night ristorante,italian,3.5
5744,franco's italian restaurant,italian,2
5745,frascati ristorante,italian,3
5746,giorgio's pizzeria,italian,3.2
5747,girapolli,italian,3
5748,goat hill,italian,3.4
5749,gold spike restaurant,italian,2.3
5750,granada cafe,italian,2.7
5751,grazie restaurant,italian,2.5
5752,haystack pizza restaurant,italian,2
5753,hyde street bistro,italian,3.8
5754,i fratelli,italian,2.1
5755,ideale,italian,3.3
5756,il fornaio,italian,2.9
5757,jackson fillmore trattoria,italian,3.5
5758,joe's on van ness,italian,2
5759,kuleto's restaurant,italian,3.8
5760,l'osteria del forno,italian,3.4
5761,la felce italian cuisine,italian,3
5762,la fiammetta,italian,2.3
5763,la pergola,italian,2
5764,la trattoria,italian,2
5765,la traviata,italian,3
5766,laghi,italian,3.6
5767,little city antipasti bar,italian,3.7
5768,little henry italian food,italian,2.5
5769,little henry italian food,italian,2.3
5770,little henry's,italian,2
5771,little henry's jr,italian,2
5772,little italy,italian,2.5
5773,little joe's pizzeria restaurant,italian,2
5774,lo coco's restaurant,italian,3.3
5775,luisa's italian restaurant,italian,3
5776,marcello's restaurant,italian,2.7
5777,marina cafe,italian,2
5778,mescolanza,italian,2.7
