"id_rest","street_num","street_name","city"
5770,955,"larkin","san francisco"
5771,280,"golden gate avenue","san francisco"
5772,4109,"24th","san francisco"
5773,5006,"mission","san francisco"
5774,510,"union","san francisco"
5775,1851,"union","san francisco"
5776,2100,"travel","san francisco"
5777,2417,"lombard","san francisco"
5778,2221,"clement","san francisco"
5779,1448,"pacific avenue","san francisco"
5780,657,"mission","san francisco"
5781,550,"green","san francisco"
5782,3782,"24th","san francisco"
5783,3898,"24th","san francisco"
5784,1512,"stockton","san francisco"
5785,1512,"stockton","san francisco"
5786,3251,"20th avenue","san francisco"
5787,3339,"steiner","san francisco"
5788,144,"taylor","san francisco"
5789,2001,"chestnut","san francisco"
5790,3277,"sacramento","san francisco"
5791,640,"sacramento","san francisco"
5792,2700,"24th","san francisco"
5793,381,"south van ness avenue","san francisco"
5794,1810,"clement","san francisco"
5795,2680,"22d","san francisco"
5796,2000,"union st.","san francisco"
5797,28,"belden","san francisco"
5798,5099,"mission","san francisco"
5799,2400,"polk","san francisco"
5800,524,"van ness avenue","san francisco"
5801,39,"","san francisco"
5802,823,"clement","san francisco"
5803,19,"maiden lane","san francisco"
5804,3673,"sacramento","san francisco"
5805,517,"castro","san francisco"
5806,1042,"kearny","san francisco"
5807,1800,"mason","san francisco"
5808,2101,"sutter","san francisco"
5809,1896,"hyde","san francisco"
5810,1681,"church","san francisco"
5811,431,"columbus avenue","san francisco"
5812,374,"11th","san francisco"
5813,1177,"california","san francisco"
5814,2244,"fillmore","san francisco"
5815,731,"irving","san francisco"
5816,2125,"fillmore","san francisco"
5817,436,"blossom hill rd","san jose"
5818,58,"south first st.","san jose"
5819,4710,"meridian ave","san jose"
5820,1057,"blossom hill rd","san jose"
5821,1070,"commercial st # 107","san jose"
5822,745,"s winchester blvd","san jose"
5823,1070,"commercial st ste 107","san jose"
5824,233,"w santa clara st","san jose"
5825,3154,"yuma dr","san jose"
5826,3116,"alum rock ave","san jose"
5827,942,"blossom hill rd","san jose"
5828,301,"s 1st st","san jose"
5829,394,"s 2nd st","san jose"
5830,2565,"n 1st st","san jose"
5831,184,"park","san jose"
5832,347,"s 1st st","san jose"
5833,2550,"berryessa rd","san jose"
5834,5055,"dent ave apt 55","san jose"
5835,51,"n san pedro st","san jose"
5836,4996,"stevens creek blvd","san jose"
5837,991,"manor blvd","san leandro"
5838,1045,"macarthur blvd","san leandro"
5839,14660,"washington ave","san leandro"
5840,15100,"hesperian blvd ste 308","san leandro"
5841,1376,"e 14th st","san leandro"
5842,151,"callan ave ste 108","san leandro"
5843,310,"baldwin ave","san mateo"
5844,46,"37th ave","san mateo"
5845,1330,"w hillsdale blvd","san mateo"
5846,44,"hillsdale mall","san mateo"
5847,2121,"s el camino real","san mateo"
5848,223,"e 4th ave","san mateo"
5849,440,"hillsdale mall # 2228","san mateo"
5850,2323,"san ramon valley blvd","san ramon"
5851,3211,"crow canyon pl # j","san ramon"
5852,192,"market pl","san ramon"
5853,3124,"crow canyon pl # c","san ramon"
5854,4565,"stevens creek blvd","santa clara"
5855,3044,"el camino real","santa clara"
5856,910,"cedar st","santa cruz"
5857,1711,"mission st","santa cruz"
5858,555,"soquel ave","santa cruz"
5859,14510,"big basin way # c","saratoga"
5860,1025,"w el camino real","sunnyvale"
5861,138,"tennessee st","vallejo"
5862,301,"arrowhead dr","vallejo"
5863,6240,"napa-vallejo hwy","vallejo"
5864,1906,"broadway","vallejo"
5865,1630,"n main st ste 137","walnut creek"
5866,1440,"n main st","walnut creek"
5867,1251,"s california blvd","walnut creek"
5868,1251,"s california blvd","walnut creek"
5869,1265,"montego way apt 37","walnut creek"
5870,2291,"olympic blvd","walnut creek"
5871,2910,"n main st","walnut creek"
5872,1528,"civic dr","walnut creek"
5873,1995,"n main st","walnut creek"
5874,2929,"n main st","walnut creek"
5875,2997,"n main st","walnut creek"
5876,1522,"n main st","walnut creek"
5877,1520,"palos verdes mall","walnut creek"
5878,1630,"n main st # 444","walnut creek"
5879,1606,"n main st","walnut creek"
5880,1218,"boulevard way","walnut creek"
5881,2065,"n brd","walnut creek"
5882,2064,"treat blvd ste b","walnut creek"
5883,6480,"washington st","yountville"
5884,3425,"grand ave","oakland"
5885,39145,"farwell ave","fremont"
5886,127,"west washington st","sunnyvale"
5887,1050,"charter oak ave (along highway 29)","saint helena"
5888,101,"ygnacio valley rd","walnut creek"
5889,NA,"shopping center - 1875 s. bascom","campbell"
5890,1711,"telegraph","oakland"
5891,429,"gough st.","san francisco"
5892,13451,"skyline blvd","woodside"
5893,254,"rose","danville"
5894,62,"jack london square","oakland"
5895,994,"roswell st","marietta"
5896,3340,"steiner st.","san francisco"
5897,1532,"n. main st.","walnut creek"
5898,401,"main st.","pleasanton"
5899,2517,"durant ave.","berkeley"
5900,1832,"redwood hwy","corte madera"
5901,1492,"lowell ave","cotati"
5902,1377,"solano mall","fairfield"
5903,22,"miller ave","mill valley"
5904,468,"ignacio blvd","novato"
5905,350,"ignacio blvd","novato"
5906,148,"kentucky st","petaluma"
5907,1390,"n mcdowell blvd","petaluma"
5908,239,"s mcdowell blvd","petaluma"
5909,122,"washington st","petaluma"
5910,1451,"southwest blvd","rohnert park"
5911,NA,"","san rafael"
5912,1700,"4th st","san rafael"
5913,300,"drakes landing rd","san rafael"
5914,300,"drakes landing rd","san rafael"
5915,5030,"northgate mall","san rafael"
5916,14485,"valley ford rd","santa rosa"
5917,1612,"terrace way","santa rosa"
5918,509,"adams st","santa rosa"
5919,NA,"towne centre","santa rosa"
5920,7,"& adams/near old railrd","santa rosa"
5921,355,"santa rosa plz","santa rosa"
5922,3080,"marlow rd","santa rosa"
5923,540,"coddingtown ctr","santa rosa"
5924,550,"gravenstein hwy n","sebastopol"
5925,1015,"gravenstein hwy s","sebastopol"
5926,139,"e napa st","sonoma"
5927,4300,"central way","suisun city"
5928,114,"main st","belvedere tiburon"
5929,1801,"solano ave","vallejo"
5930,1129,"el camino real","south san francisco"
5931,1290,"del monte shopping center","san francisco"
5932,900,"stanyan st","san francisco"
5933,415,"linden ave","south san francisco"
5934,30,"fremont st","san francisco"
5935,2642,"ocean ave","san francisco"
5936,1247,"polk st","san francisco"
5937,2400,"polk st","san francisco"
5938,3251,"ave","san francisco"
5939,432,"powell st.","san francisco"
5940,1317,"mission rd","south san francisco"
5941,1799,"university","berkeley"
5942,475,"st. john st.","pleasanton"
5943,651,"oak grove ave.","menlo park"
5944,716,"laurel st","san carlos"
5945,NA,"","san francisco"
5946,2680,"middlefield rd","palo alto"
5947,152,"shoreline hwy","mill valley"
5948,1706,"el camino real","menlo park"
5949,901,"lincoln ave","san rafael"
5950,473,"university","palo alto"
5951,NA,"","palo alto"
5952,2065,"north brd","walnut creek"
5953,NA,"","san francisco"
5954,414,"columbus","san francisco"
5955,16180,"monterey rd","morgan hill"
5956,1445,"foxworthy ave.","san jose"
5957,788,"laurel st","san carlos"
5958,14510,"big basin way","saratoga"
5959,14482,"big basin way","saratoga"
5960,14480,"big basin way","saratoga"
5961,221,"n santa cruz ave","los gatos"
5962,233,"santa clara","san jose"
5963,821,"washington","oakland"
5964,NA,"town and country village","mill valley"
5965,NA,"st","tiburon"
5966,NA,"drive","san rafael"
5967,1318,"broadway","burlingame"
5968,388,"main st","los altos"
5969,3182,"16th st","san francisco"
5970,3456,"camino tassajara","danville"
5971,1532,"n. main st.","walnut creek"
5972,127,"throckmorton ave.","mill valley"
5973,500,"raleys towne centre","rohnert park"
5974,901,"a st","san rafael"
5975,3421,"blackhawk plaza cir","danville"
5976,3339,"walnut av","fremont"
5977,6731,"north lake blvd.","tahoe vista"
5978,6731,"north lake blvd","tahoe vista"
5979,2085,"main st.","oakley"
5980,2325,"taraval st","san francisco"
5981,NA,"st","tiburon"
5982,6430,"redwood dr.","rohnert park"
5983,NA,"avenue near the alameda","belmont"
5984,9049,"sonoma highway","kenwood"
5985,337,"rheem blvd.","moraga"
5986,NA,"","livermore"
5987,NA,"at california","san francisco"
5988,2401,"16th. st.","san francisco"
5989,223,"e. 4th st","san mateo"
5990,15,"harbor st","san rafael"
5991,2,"mi. n.e. taloe city in lake forest","tahoe city"
5992,445,"california ave.","palo alto"
5993,41,"franklin st","san francisco"
5994,NA,"","menlo park"
5995,4710,"meridian ave.","san jose"
5996,15,"moraga way","orinda"
5997,1144,"old mission rd.","south san francisco"
5998,501,"post st. (hotel donatello)","san francisco"
5999,3576,"mt. diablo blvd.","lafayette"
6000,4710,"meridian ave","san jose"
6001,325,"sharon park drive","menlo park"
6002,1219,"burlingame ave.","burlingame"
6003,88,"west 10th st","tracy"
6004,NA,"","pleasanton"
6005,475,"saint john st","pleasanton"
6006,356,"kearny","san francisco"
6007,NA,"st.","emeryville"
6008,11891,"dublin blvd.","dublin"
6009,1170,"arnold drive","martinez"
6010,5299,"college ave","oakland"
6011,NA,"","palo alto"
6012,800,"taraval st.","san francisco"
6013,NA,"blvd","novato"
6014,25,"e. main","los gatos"
6015,432,"powell st.","san francisco"
6016,NA,"shopping center","cupertino"
6017,4546,"el camino real (village corner)","los altos"
6018,2605,"homestead rd","santa clara"
6019,110,"monterey ave.","capitola"
6020,561,"oak grove avenue","menlo park"
6021,404,"san pedro ave","pacifica"
6022,692,"sutter","san francisco"
6023,1115,"willow st","san jose"
6024,20860,"rustic dr","castro valley"
6025,579,"columbus ave. at union st.","san francisco"
6026,620,"jackson st.","fairfield"
6027,643,"emerson st","palo alto"
6028,9,"","boulder creek"
6029,1419,"moraga way","moraga"
6030,355,"el camino real","millbrae"
6031,NA,"blvd","alamo"
6032,2101,"sutter","san francisco"
6033,4520,"las positas rd","livermore"
6035,2272,"market st","san francisco"
6036,466,"san mateo avenue","san bruno"
6037,19,"somersville rd","antioch"
6038,1257,"taylor (at washington)","san francisco"
6039,1829,"mt. diablo blvd.","walnut creek"
6040,NA,"st","carmel"
6041,2299,"van ness","san francisco"
6043,NA,"","san jose"
6044,907,"first st.","benicia"
6045,57,"fisherman's wharf","monterey"
6046,208,"17th st.","pacific grove"
6047,55,"second st","san francisco"
6048,384,"e. campbell avenue","campbell"
6049,NA,"carlos bt 7th & 8th","carmel"
6050,541,"bryant st","palo alto"
6051,1000,"el paseo de saratoga","san jose"
6052,2400,"polk st","san francisco"
6053,NA,"and union","san francisco"
6054,337,"3rd","san francisco"
6055,1809,"union st","san francisco"
6056,352,"broadway","millbrae"
6057,414,"columbus","san francisco"
6058,700,"mowry av.","fremont"
6059,1184,"forest avenue","pacific grove"
6060,302,"s. market st.","san jose"
6061,301,"alvarado st","monterey"
6062,NA,"camino","belmont"
6063,1127,"lawrence expy","sunnyvale"
6064,755,"san pablo ave.","albany"
6065,6991,"airline hwy.","tres pinos"
6066,20950,"stevens creek blvd.","cupertino"
6067,1414,"lincoln ave.","calistoga"
6068,1627,"n. brd","walnut creek"
6069,66,"west alisal st","salinas"
6070,1410,"south main st","salinas"
6071,1152,"san carlos avenue","san carlos"
6072,2075,"s. el camino real","san mateo"
6073,347,"primrose rd","burlingame"
6074,1712,"meridian ave","san jose"
6075,42,"columbus ave.","san francisco"
6076,1154,"robson st.","vancouver"
6077,417,"california ave","palo alto"
6078,NA,"arthur blvd.","san leandro"
6079,4040,"pimlico drive #116","pleasanton"
6080,NA,"","aptos"
6081,NA,"","larkspur"
6082,5400,"college (at hudson)","oakland"
6083,20840,"stevens creek blvd","cupertino"
6084,1971,"san pablo avenue","pinole"
6085,601,"1st st","san juan bautista"
6086,4996,"stevens creek blvd","san jose"
6087,1247,"polk st","san francisco"
6088,1732,"san pablo ave","berkeley"
6089,1279,"fulton","san francisco"
6090,523,"west plaza","alameda"
6091,2549,"santa clara ave","alameda"
6092,1427,"webster st","alameda"
6093,NA,"st. near santa clara","alameda"
6094,807,"marina village pky","alameda"
6095,3160,"danville blvd ste e","alamo"
6096,1401,"solano ave","albany"
6097,1105,"solano ave","albany"
6098,2327,"buchanan rd","antioch"
6099,3047,"van buren dr","antioch"
6100,6024,"soquel dr","aptos"
6101,2505,"hearst ave","berkeley"
6102,1019,"camellia","berkeley"
6103,2215,"san pablo ave","berkeley"
6104,2100,"ward st","berkeley"
6105,1695,"solano ave","berkeley"
6106,1830,"4th st","berkeley"
6107,725,"cleveland ave","berkeley"
6108,1776,"shattuck ave","berkeley"
6109,1645,"solano ave","berkeley"
6110,2556,"telegraph ave","berkeley"
6111,2521,"durant ave ste c","berkeley"
6112,1496,"bayshore hwy","burlingame"
6113,723,"california dr","burlingame"
6114,1190,"broadway","burlingame"
6115,2740,"el prado rd","burlingame"
6116,NA,"","burlingame"
6117,2220,"winchester blvd","campbell"
6118,1820,"41st ave # g","capitola"
6119,20861,"redwood rd","castro valley"
6120,1989,"diamond blvd","concord"
6121,2650,"monument blvd","concord"
6122,2151,"suite e selvio st","concord"
6123,5400,"ygnacio valley rd","concord"
6124,2118,"willow pass rd ste 200","concord"
6125,970,"detroit ave ste a","concord"
6126,4305,"clayton rd apt a","concord"
6127,19645,"stevens creek blvd","cupertino"
6128,2074,"vallco fashion park","cupertino"
6129,20030,"stevens creek blvd","cupertino"
6130,20625,"alves dr","cupertino"
6131,8085,"hyannisport dr","cupertino"
6132,10123,"n wolfe rd ste 994","cupertino"
6133,108,"victoria st","daly city"
6134,264,"polaris way","daly city"
6135,91,"skyline plz","daly city"
6136,101,"town and country dr ste c","danville"
6137,165,"prospect ave","danville"
6138,200,"hartz ave # e","danville"
6139,7298,"san ramon rd","dublin"
6140,7723,"amador valley blvd","dublin"
6141,7567,"amador valley blvd ste 101","dublin"
6142,7467,"village pky # 69","dublin"
6143,10546,"san pablo ave","el cerrito"
6144,10887,"san pablo ave # 89","el cerrito"
6145,11880,"san pablo ave","el cerrito"
6146,2773,"n texas st","fairfield"
6147,3355,"whitemarsh ln","fairfield"
6148,3079,"travis blvd","fairfield"
6149,740,"texas st","fairfield"
6150,1058,"shell blvd # g","foster city"
6151,46565,"mission blvd","fremont"
6152,3353,"walnut ave","fremont"
6153,40645,"fremont blvd ste 8","fremont"
6154,43486,"ellsworth st","fremont"
6155,3810,"mowry ave","fremont"
6156,195,"harder rd","hayward"
6157,22560,"foothill blvd","hayward"
6158,24830,"mission blvd","hayward"
6159,22724,"foothill blvd","hayward"
6160,250,"3rd st","los altos"
6161,NA,"","los gatos"
6162,522,"center ave","martinez"
6163,1438,"el camino real","menlo park"
6164,1328,"el camino real","menlo park"
6165,925,"el camino real","menlo park"
6166,605,"santa cruz ave","menlo park"
6167,356,"park st","moraga"
6168,35,"e main ave","morgan hill"
6169,17415,"monterey rd ste e","morgan hill"
6170,1991,"w. el camino real","mountain view"
6171,286,"w el camino real","mountain view"
6172,240,"castro st.","mountain view"
6173,841,"villa st","mountain view"
6174,357,"castro st # 3-a","mountain view"
6175,975,"w dana st","mountain view"
6176,921,"freeway dr","napa"
6177,1015,"coombs st","napa"
6178,3381,"california blvd","napa"
6179,6180,"jarvis ave ste v","newark"
6180,39945,"balentine dr","newark"
6181,2076,"newpark mall","newark"
6182,1611,"2nd ave","oakland"
6183,1221,"broadway","oakland"
6184,382,"17th st","oakland"
6185,3260,"grand ave","oakland"
6186,3417,"grand ave","oakland"
6187,2670,"fruitvale ave","oakland"
6188,1405,"franklin st","oakland"
6189,5812,"college ave","oakland"
6190,6030,"claremont ave","oakland"
6191,2,"theatre sq ste 118","orinda"
6192,580,"crespi dr # a-5","pacifica"
6193,1301,"palmetto ave # d","pacifica"
6194,100,"university","palo alto"
6195,3090,"stelling dr","palo alto"
6196,632,"san pablo ave # e","pinole"
6197,149,"atlantic ave","pittsburg"
6198,150,"longbrook way ste c","pleasant hill"
6199,3120,"santa rita rd ste g","pleasanton"
6200,878,"jefferson ave","redwood city"
6201,30,"woodside plz","redwood city"
6202,540,"el camino real","redwood city"
6203,1742,"el camino real","redwood city"
6204,3044,"hilltop mall rd","richmond"
